Id,Sentence
533,그냥 아무 생각없이 보려고 했는데.. 긴장시킨 영화
534,우웨볼작품중 최고의 재미를 자랑한다...
535,"호화로운 화면과 배경음악, 탄탄한 시나리오로..."
536,돈을 들인 조잡한 외화보다 훨씬 낫다. 여주인공 섹시함의 극치...
537,하하하...유쾌의 극치.
538,네이버 평점 70% 믿을 수 있다
539,전에 보니까 기억이 안 나는데 임팩트 없었어.
540,이슬람을 너무 나쁜 쪽으로 몰아넣다. 이런 영화 없어져야죠.
541,너무 재미있어요
542,이영걸과 아들 ~ 둘이 잘어울린다~~ 액션양!!
543,리얼한 제니퍼의 매력! 귀여운 여자아류중 최고!
544,내가 나이를 먹어도 현실에서는 있을 수 없는 공감대가 형성되지 않는다.
545,어이없어..;
546,차태현과 김민희 덕분에 볼만한 영화 예지원은 에이~
547,값싼 공포영화와는 다른 의미를 찾기 쉽지 않은 영화
548,모르겠어. 감독님은 무슨 말을 하고 싶었는지.
549,안 봐도 될 정도예요.
550,그 당시 최고의 무술 영화
551,최고 !!
552,"아, 왜이렇게 심심해~! 나한텐 허무해~~~~"
553,중간중간에 본 순간도 눈을 뗄 수 없었던 매력적인 영화
554,영화배우가 아까운 영화 같네요.
555,이 엄청난 졸작이 이렇게 길 줄이야.
556,다수와 소수의 일단이 섞여...우리도 이 정도면 살맛인데.
557,탄탄한 성장영화 탄탄한 연기력
558,조금만 다듬으면 그래도 가슴이 아프다
559,지루하고 답답하다 특히 잘 맞지 않는 영어 더빙이 마음에 걸린다
560,양조위 시점을 두다. 참내
561,시간이 아깝다.
562,어렸을때 재미있게 봤다.www.
563,내 생애 최고의 드라마
564,가족의 정을 느낄 수 있는 영화
565,아무리 비디오용 영화라지만 이건 너무하잖아.
566,반전견 억지
567,요즘 시대에는 진부하지만 비디오 시대 최고의 액션 영화
568,왜 이런 속편을 만들었을까. 도대체 왜! 왜!
569,돈 내고 보기가 아깝다.
570,어른은 NO. 아이는 나름대로 YES
571,"배우들의 연기도, 내용도 좋았어 숀빈때문에 봤어."
572,예전에는 TV에서 많이 했었는데... 또 보고싶다~
573,롱테이크의 미학 빠져들다 그리고 정웅인의 재발견.
574,비록 평작이지만 싫증나지 않는 영화 영상과 음악이 일품
575,뭔가 깊은 의미가 있을것 같다...그러나 재미는 없다
576,"아, 만난지 오래돼서 잘 기억은 안나지만, 어중간한 SF랑 멜로사이;;"
577,나 예전에 이 드라마 봤는데 최진실과 송현주 연기 최고야.
578,이가훈 씨 사랑해요.
579,나는 재밌었지만 마지막에 감동(?)정도..
580,0점은 없어?~~~
581,기존의 가치관을 뒤흔드는 드라마
582,최고
583,왜 평점이 높은지 이해가 안되네.난 좀 거역하더라.
584,생각하려다 중심을 잃은 영화
585,경악을 금치 못했다. 이런 빌어먹을...
586,팀 로빈스가 왜 이런 영화에 나오는지. 네 생각이나 해.
587,망외의 즐거움 마지막 반전이 대단했어요.
588,매직키드 마슬리 성인 버전?
589,서울 공략 +2 이것뿐이다.
590,브랜든리의 죽음을 헛되게 만든 속편들
591,브랜든리의 죽음을 헛되게 만든 속편들
592,재밌어요~!
593,당시 최고 인기스타 이승희 이름 하나로 만든 영화
594,"지루하게 느껴질 수도 있지만, 많은 것을 시사하는 영화"
595,쓰레기가 무엇인지 보여 주는 영화
596,사랑하는 것은 분명 무모한 일이다. 그러나 사랑한다.
597,어이없어.. 칸리나가 아까워
598,이해하기 어려운 정서
599,나이가 드니 이상한 영화만 만드네.진짜 비출 것 같아!
600,감독 스타일 독특한 히로인에 기발한 발상 식상 전개법
601,그냥 아무렇지도않고 최고야
602,오 재밌어요. (주)
603,돌프룬드그렌 영화치고는 수작;; 그래도 스토리가 있는 액션...
604,1점 감점은 연기자 안보가 부족한 스태프들 때문에-나머지는 엑설런트
605,하지만 더 좋다.
606,이자벨아자니는증말연기파~!
607,마을 사람들의 집단 세뇌를 그린 영화 이게 정말 그녀의 순수한 결정?
608,잔잔한 여운과 함께 아름다움까지. 언제 봐도 멋진 영화
609,재기가 번득이는 개의 뿔
610,"어떻게 생겼어? 말대루 1점도 아까워? DVD로 샀는데, 장르가 너무 에메하네"
611,"열강의 시선, 명분 쌓기, 조드슨(캐릭터)의 모호함, 위선, 졸작."
612,임달화의 매력을 발산한 절정 액션 느와르.
613,허접
614,"아, 정말 재미없어요. 비유"
615,별루...
616,한국영화 암흑기의 얼굴 전영록.
617,영화보다 줄거리 읽는게 더 재밌으니까....
618,3부작 중에서 가장 떨어진다.맞아.
619,너무 좋아요!
620,눈물나라고요 호호 눈물이 나오래요
621,이전 작품보다 훨씬 더 멋진 최고급 코미디 영화
622,소재가 새로 샀어...
623,이걸 보고나서 다른 영화보면 다 재밌게 볼 수 있을 것 같아 -----↓
624,잔잔하게 재는군요.
625,왜 0점은 없을까?
626,한국 영화의 한계 아래 シェル 위 댄스를 보는 듯한 느낌.
627,진정한 흥분과 감동을 주는 영화..
628,축차 식상
629,역시 34번가보다 8번가의 기적이다.
630,미국 아랍 모두 패배자가 될 것이다.나쁜 놈들(영환 보통 수준)
631,흥분한 황소 진항생
632,1부에서 끝냈어야 했다.
633,유치한걸 좋아해서 10점인데 10점! 근데 딸아이는 무슨일이야?
634,"아, 벌써 시간 버렸어."
635,잠-ㅁ-다. 보고나서 다른 일을 했다-ㅅ-다
636,이 영화 볼 시간에 자자.
637,it might be you
638,별난 줄 알았더니 흑백이네~공돌이와 공순이 아무 내용이 없다.
639,됐어.
640,너무 재미있네요.
641,통근버스에서 본 영화 아침부터 기분 나빠~
642,"처음에는 조금 긴장감이 있고, 처절하게 무너지는 후반."
643,무슨 영화일까
644,진짜 재미없어.
645,영화란 매체가 존재하는 한 영원히 기억될 진정한 걸작.
646,재미있게 봤는데 평점이 왜 이러니?
647,"1, 2, 3편에 비해 뚝 떨어지는 재미! 정식 4편 인정을 망설이게 한다."
648,처키 대단하네요.
649,영화관을 일주일에 세 번 드나들며 본 영화
650,인생을 정말로 행복하게 하는 것은 세상의 모든 것과 따뜻한 관계에 있다
651,주인공의 절박한 심정이 무엇보다 몸에 밴 영화
652,이해 못하는 사람이 너무 많아.
653,감동적인 저예산 영화. 울면서 웃으면서 가슴에 전해져온 영화.
654,바람난 가족+조용한 가족...
655,그냥 링의 내용을 설명하는 그런 스토리...
656,아! 이 영화 찾고있었어요.재미있게 본 영화
657,에로영화일 뿐 평점이 너무 높다.
658,영심아!! 또 만나고 싶어요. ㅜㅜ
659,말론 브랜도 같은 명배우들의 출연은 힘든 졸작
660,이런 느낌은 별로...
661,조금만 집중해서 보면 굉장히 심오한 영화다..!
662,속편보다 못한 최고의 영화
663,자유로움이 느껴지는 멋진 영화...
664,더러워서 못 볼 영화
665,앗!! 결말을 못봤어!!!
666,기대하지 않았는데 감동♡로리페티 너무 좋아!
667,유치하네...
668,재미로는 크림슨 리버2를 능가
669,아직 신데렐라?
670,1편과 크게 다른 내용은 없다. 역시 별로야
671,멋진 영화다..두근두근 타카코 역시 예쁘다 -_-;
672,당시에는 특수효과가 멋져 보였지만 다시 보니 이건 아니다라는 생각이 든다.
673,영상이 너무 아름다웠어요탱고의 선율도 아주 좋았다.
674,서세원은 사망자 명단 이름 가운데 하나라고 한다.
675,항상 기다리던 내 중3시절을 생각나게 해.
676,이럴 수 밖에 없었던 것일까...꼭 이래야만 했던 걸까...( ?;ω;`)
677,뻔한 스토리에 뻔한 결말을 보는 내내 너무 지루했다.
678,TV에 나왔는데 고민이야
679,영상 누드집
680,저스틴 그만해.
681,전원일기가 좋다
682,오오..전혀 흥미진진하구요.. 흐름도 뭔가..
683,테러리스트 제2탄은 3점씩.......
684,"나나코, 완전 내 이상형. @@소리마치..나쁜 녀석.."
685,장난치는 듯이
686,공포영화를 보면서 존망은 처음이에요.
687,노래 좋다.
688,TV로 보기엔 너무 아까운 영화..다시 한번 보고 싶어..
689,국민배우 박중훈!!!
690,9점 시대를 앞지른 영화
691,"영화, 가족의 소중함을 느끼다."
692,이거는 동화책만 봐도 알 수 있는데...
693,정말 재미있네요.
694,시간이 다 되었다...
695,볼 것이 많을수록 흉내를 내는 영화의 발전은 없다.
696,내이름은 김삼순이야.
697,우연히 봤지만 눈과 코가 찡했다 특히 노모와 아들의...
698,다큐멘터리를 입김하는 힘은 진실
699,이지현의 몸만 볼 게 없었다. 내용이뭐냐?
700,여주인공 때문에 10점
701,종교적인 위대한 애관을 보여줬다. 내 생에서 가장 아름다운 작품
702,다세포보다는 괜찮아. 하지만 최악.
703,무슨 병인가
704,너무 웃겼어. 어디서 다운 받지? dvd라도 갖고 싶다
705,후후후
706,조니デ 기다려 주세요.
707,짜증나...
708,이건 또 뭐야?
709,새벽에 눈을 깜박여 주는 영화
710,이런 영화... 제발! 안 돼요
711,지나 데이비스 굉장하다
712,10점을 안 줄 수 없는 드라마
713,냉기가 느껴지는 영화
714,이것이 영화라고 할까.다세포선생
715,어렸을때 감명받았던 영화로 얼마전 소장하게 되어 기쁘다...
716,다세포를 생각하세요.제군
717,미사와 비교가 되지 않는다.내용이 엉망이여서 배우들의 감정몰입이...
718,눈물겨운 감동적 영화 최고
719,다가갈때까지 미국아이들만 보고 천사를 보는것같은...
720,정말 재밌어 good!
721,아무튼 진짜 쓰레기.
722,아름다운 영상과 슬픈 음악 모두가 좋았던 영화.
723,원작을 철저히 망쳐버린 영화..
724,정말 재미있었던 드라마
725,좋군
726,록산느 메스키다에서만 평점 7은 줄 영화
727,거짓말이지만 애당초 먹고 산다.
728,아줌마가 된 최진실!! 최고 !!
729,수많은 여로와 처절한 바이올린 선율이 심금을 울리는 영화
730,영화를 보니 나도 날고 싶었다. 예쁜 주인공 같은 여자랑
731,웃겨~
732,너무 재미있어요.
733,관계를 맺는 여성적인 상처. 그럼에도 불구하고 인생은 계속된다.
734,요즘 공포영화 고전으로 벤치마킹해~!
735,"이용, 죽여버리고 싶다."
736,이런 영화를 위해 진지하게 연기하는 배우들이 불쌍하다.
737,착취당하는 구조와 그것을 망각하는 인간들.
738,초절정 순수
739,정말로 아내... 봐버렸다...
740,여배우 연기 최악
741,갑자기 끝나서 아쉽지만...
742,처음에는 재밌으려나?? 했지만... 너무 재밌게 봤어요 슌!!!!
743,연기 너무 잘하는 거 아니야?
744,교묘히 전개하는 영화테마가 좋아서 가능.
745,많이 좋아해요!! 앞으로 당분간 이보다 좋은 드라마는 못 볼 것 같아
746,정말 너무 재밌어요.문정혁이 실감나는 연기는 너무 재미있어요.
747,브라보! 흐흐흐 웃음이 나와...
748,우연히 TV에서 봤는데 너무 재밌었어요.진광희씨 정말좋아~>ㅁㅁ
749,드라마같이...
750,아래쪽 코멘트에 동감↓
751,"짝사랑의 느낌은 좋았지만, 붙잡을 것은 없다."
752,멋지다! 박중훈의 매직막 미소가 최고야!
753,너무 짜증나.카메라맨 거. 영화를 망쳤어.
754,밴덤이 찍은 액션 영화 중 최고 수준인데?
755,나는 펠레가 언제 축구를 하는지 궁금해서 본 것....
756,전매특허인 코믹 연기도 아니고 진지한 것도 아니고 중간도 아니고.
757,요즘 영화 고르는 기술 최악이네. 재미없는 영화였어요.
758,아쉽게 묻혀버린 한국형 서스펜스 스릴러
759,양심.. 신념.. 지키면서 사는게 얼마나 어려운지..
760,제작비 5백만 달러로 무엇을 만드나요. 아 포스터에 낚였어
761,전설의 드라마다.
762,늘 그렇듯이...
763,평점이 높아지니 죄송합니다! ㅋ
764,아주 멋진 영화로 기억한다. 옛날에 봤는데
765,내가 본 영화 중 최악의 영화
766,소설을 읽었다면 결코 좋은 평가가 나올 수 없다.
767,위대한 투사의 비극적 결말 ~ 슬퍼도 가슴 벅차!
768,사람을 재우기에 충분했습니다
769,이거 기억하시는 분 없나요? 옛날에 많이 해줬었는데?
770,진부하지만 여배우를 보는 재미가 있다
771,아무것도 모르는 상태에서 보았지만 몰입해 버리는 영화였다.반전도 굿
772,쟈무나이~~
773,결론은 아방근에서 인육을 사용한 거예요. 이건 진짜 최고야!
774,"안성기, 수많은 그의 작품 중 이 영화에서 가장 빛났다"
775,차라리 무적의 낙하산 요원 황진이가 낫다.
776,대단한 급반전
777,이거 뭐야..-_- 안만들었으면 더 좋았을텐데..
778,운명의 장난어쩔 수 없는 불가항력 같다.
779,재미없어
780,한 점이나 속다
781,"미국이 우리를 보는 시각을 안다면, 거기에 맞추어 행동하자"
782,이것은 공포 영화가 아니다.
783,원작 망친 쓰레기 어쩔 수 없는 할리우드는 한심하다
784,맷 딜런이 수용소에서 죽는 장면을 잊을 수가 없습니다.
785,감동적이긴 한데 너무나도 뻔한 스토리
786,시사회에서 보고 반해버린 영화였어요.
787,뭐야 이거--다세포보다 평이 더 낮아ㅋㅋㅋ
788,ㅋㅋㅋ 비아그라 어디있어? 장난하는 거야?
789,잘되니 점점 이상해지네요.
790,캐스팅 민망할수록 뭔가 부족한 영화
791,최고의 드라마...설공찬 너무 멋있어요
792,아주 실패적인 리메이크 주연 배우들이 아깝다
793,유머러스함과 감동의 조합
794,많은 생각을 가지고 있던 뜻깊고 슬픈 아름다운 만화
795,실화인 줄 모르고 봤는데 실화였군요.
796,당대의 수작
797,이것을 영화라고 포스터부터 압박적이다.
798,처음봤을때 충격 굉장했어요...
799,진부한 신데렐라 영화 평점이 높은게 아무래도 이해가...
800,알고 싶지도 않다.이런 쓸데없는 비행은...
801,닉슨을 죽이기 전에 사람을 재우는 영화다.
802,걸작이다
803,심심해서 재미가 없다.
804,깡패 세계만큼 욕만 하는 곳이 정치판이 아닐까.
